"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class"
"ae1","2017","before","control",1.6,"0","control","after",2,8,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,8,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,9,NA,"0",15,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,9,NA,"25",60,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,9,NA,"50",4,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,9,NA,"75",3,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,9,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,9,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,"0",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,"25",10,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,"50",14,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,"75",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,11,NA,"0",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,11,NA,"25",5,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,11,NA,"50",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,11,NA,"75",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,11,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,11,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,"0",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,"25",57,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,"50",5,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,"75",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,13,NA,"0",10,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,13,NA,"25",43,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,13,NA,"50",32,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,13,NA,"75",3,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,13,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,13,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,14,NA,"0",6,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,14,NA,"25",32,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,14,NA,"50",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,14,NA,"75",1,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,14,NA,"100",1,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,14,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,15,NA,"0",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,15,NA,"25",12,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,15,NA,"50",22,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,15,NA,"75",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,15,NA,"100",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","after",2,15,NA,"125",0,"6/16","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,NA,"0",5,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,NA,"25",16,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,NA,"50",2,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,NA,"25",1,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,NA,"50",4,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,NA,"25",16,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,NA,"50",3,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,NA,"0",8,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,NA,"25",30,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,NA,"50",2,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,NA,"25",4,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,NA,"50",5,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,NA,"0",1,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,NA,"25",3,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,NA,"50",8,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,NA,"0",2,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,NA,"25",30,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,NA,"50",3,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,NA,"0",2,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,NA,"25",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,NA,"50",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,NA,"25",20,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,NA,"50",5,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,NA,"25",2,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,NA,"50",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,NA,"25",58,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,NA,"50",18,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,NA,"75",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,NA,"25",37,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,NA,"50",27,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,NA,"75",4,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,"25",30,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,"50",20,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,"75",4,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,"100",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,"25",21,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,"50",6,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,"75",4,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,"100",1,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,"125",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,NA,"0",0,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,NA,"25",29,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,NA,"50",3,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,NA,"75",5,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,NA,"100",1,"7/2","small"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,NA,"125",0,"7/2","small"
"ae1","2018","after","control",1.6,"0","control","before",1,1,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,1,NA,"25",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,1,NA,"50",27,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,1,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,1,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,1,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,2,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,2,NA,"25",4,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,2,NA,"50",37,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,2,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,2,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,2,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,3,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,3,NA,"25",4,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,3,NA,"50",16,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,3,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,3,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,3,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,4,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,4,NA,"25",2,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,4,NA,"50",43,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,4,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,4,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,4,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,5,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,5,NA,"25",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,5,NA,"50",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,5,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,5,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,5,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,6,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,6,NA,"25",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,6,NA,"50",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,6,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,6,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,6,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,7,NA,"0",3,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,7,NA,"25",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,7,NA,"50",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,7,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,7,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,7,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,8,NA,"0",3,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,8,NA,"25",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,8,NA,"50",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,8,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,8,NA,"100",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,8,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,9,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,9,NA,"25",20,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,9,NA,"50",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,9,NA,"75",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,9,NA,"100",1,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,9,NA,"125",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,10,NA,"0",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,10,NA,"25",7,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,10,NA,"50",0,"5/14","small"
"ae1","2018","after","control",1.6,"0","control","before",1,10,NA,"75",0,"5/14","small"
