"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class","type_treat"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
"fp3","2018","after","control",0.7,"0","control","after",1,1,27,"25",1,"5/12/2018","small","control"
